ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED
2581,Dietary Supplement/Medications/Remedy,ImmPower,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,JAPAN,07/25/2017 12:00:00 AM,No
3908,Food-Spice,Chili,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/27/2019 12:00:00 AM,No
1106,Cosmetics,Ikb Brightening gel with 'Arbutin Complex',Mercury,-1,ppm,Mitchell group,LEBANON,04/01/2014 12:00:00 AM,No
3313,Food Other,Apple & Eve 100% Juice apple juice,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,12/07/2018 12:00:00 AM,No
3145,Dietary Supplement/Medications/Remedy,Kids Natural Calm Multi,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/22/2018 12:00:00 AM,No
1607,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Arsenic,-1,ppm,Lanzhou Traditional Herbs,CHINA,12/16/2015 12:00:00 AM,No
3404,Food Other,Peanut Oil,Lead,-1,ppm,"Laiyang Luhua Fragrant Peanut Oil CO., LTD",CHINA,01/11/2019 12:00:00 AM,No
2539,Food-Spice,Kinzi,Lead,37,ppm,UNKNOWN OR NOT STATED,GEORGIA,07/18/2017 12:00:00 AM,No
4921,Food-Spice,Cumin,Lead,4.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/19/2019 12:00:00 AM,No
4176,Food-Spice,Turmeric Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,05/29/2019 12:00:00 AM,No
2930,Food-Spice,Red dressing spice powder,Lead,1.7,ppm,UNKNOWN OR NOT STATED,UNITED STATES,04/26/2018 12:00:00 AM,No
2235,Cosmetics,Dermaclair Soap,Mercury,-1,ppm,UNKNOWN OR NOT STATED,JORDAN,02/17/2017 12:00:00 AM,No
2297,Religious powder,Liquid Sindoor,Lead,10,ppm,Blue Heaven Cosmetics Pvt. Lts (Unit 111),INDIA,03/16/2017 12:00:00 AM,No
2923,Food-Spice,Coriander powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/11/2018 12:00:00 AM,No
4523,Food Other,Milled Cereal,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,08/06/2019 12:00:00 AM,No
3239,Dietary Supplement/Medications/Remedy,Liquid vitamin supplement,Lead,-1,ppm,UNKNOWN OR NOT STATED,DOMINICAN REPUBLIC,11/07/2018 12:00:00 AM,No
4687,Cosmetics,Venus de Milo Complexion Cream,Mercury,-1,ppm,UNKNOWN OR NOT STATED,OTHER EUROPEAN,09/20/2019 12:00:00 AM,No
476,Religious powder,Sindoor,Lead,3.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/31/2012 12:00:00 AM,No
729,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/05/2013 12:00:00 AM,No
715,Food-Spice,Coriander Powder,Lead,1.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/14/2013 12:00:00 AM,No
3176,Dietary Supplement/Medications/Remedy,Turmeric Complex 500mg with Black Pepper,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/03/2018 12:00:00 AM,No
3406,Food-Candy,Rice Crackers,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,01/11/2019 12:00:00 AM,No
1766,Toys/Children's Products,Wooden puzzle,Lead,9.5,ppm,Melissa and Doug,UNITED STATES,05/05/2016 12:00:00 AM,No
1530,Other,Soil,Lead,380,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/10/2015 12:00:00 AM,No
1475,Dietary Supplement/Medications/Remedy,Herbal tablets,Lead,21,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
4482,Food-Spice,Mastard seed,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,07/30/2019 12:00:00 AM,No
2720,Food-Spice,Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,10/05/2017 12:00:00 AM,No
2172,Dietary Supplement/Medications/Remedy,Slow Release Iron,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/31/2017 12:00:00 AM,No
993,Dietary Supplement/Medications/Remedy,Rejvon (Ayurvedic),Arsenic,9.7,ppm,UNKNOWN OR NOT STATED,INDIA,12/10/2013 12:00:00 AM,No
660,Religious powder,Gulal powder,Mercury,-1,ppm,UNKNOWN OR NOT STATED,INDIA,12/03/2012 12:00:00 AM,No
1810,Food-Spice,Cumin Powder,Lead,7.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/01/2016 12:00:00 AM,No
1596,Food-Spice,Cumin seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,12/11/2015 12:00:00 AM,No
4172,Food-Spice,"Turmeric, Home made",Lead,32,ppm,UNKNOWN OR NOT STATED,BANGLADESH,05/29/2019 12:00:00 AM,No
2342,Tableware/Pottery,Ceramic mug--ASTM C738-94 Method,Lead,0.51,MG/L,UNKNOWN OR NOT STATED,MEXICO,04/05/2017 12:00:00 AM,No
1974,Dietary Supplement/Medications/Remedy,Vitamin B-12 Cyanocobalamin Injection,Arsenic,-1,ppm,American Regent Inc.,UNITED STATES,11/03/2016 12:00:00 AM,No
1957,Toys/Children's Products,World grand prix,Lead,180,ppm,UNKNOWN OR NOT STATED,UNITED STATES,10/13/2016 12:00:00 AM,No
2830,Dietary Supplement/Medications/Remedy,Dhanvantram Vali,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/13/2018 12:00:00 AM,No
768,Food Other,Rice and lentil,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,03/29/2013 12:00:00 AM,No
198,Toys/Children's Products,Red Jurassic Sand,Lead,1.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/26/2011 12:00:00 AM,No
2330,Tableware/Pottery,Ceramic jug (Interior),Lead,390000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/05/2017 12:00:00 AM,No
1930,Food Other,Palm oil,Lead,-1,ppm,UNKNOWN OR NOT STATED,SENEGAL,09/17/2016 12:00:00 AM,No
2534,Food-Spice,Chilli,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,07/13/2017 12:00:00 AM,No
4225,Food-Spice,Maggi seasoning cube,Lead,-1,ppm,Nestle Nigeria PLC,NIGERIA,06/20/2019 12:00:00 AM,No
4076,Food-Spice,Turmeric Powder,Lead,0.22,ppm,Spice N' More Corp,UNITED STATES,04/24/2019 12:00:00 AM,No
713,Food-Spice,Chili powder,Lead,9.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/14/2013 12:00:00 AM,No
2392,Food-Spice,Anise seed,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,04/25/2017 12:00:00 AM,No
1800,Other,Japanese lacquer,Lead,7.3,ppm,UNKNOWN OR NOT STATED,JAPAN,06/17/2016 12:00:00 AM,No
3090,Dietary Supplement/Medications/Remedy,Taurine,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/27/2018 12:00:00 AM,No
3889,Other,Soil,Lead,8.21,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/25/2019 12:00:00 AM,No
2944,Food-Spice,Hoque Turmeric,Lead,0.23,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/04/2018 12:00:00 AM,No
4667,Food-Spice,Corriander seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,09/18/2019 12:00:00 AM,No
2969,Food-Spice,Georgian Saffron,Lead,1.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/11/2018 12:00:00 AM,No
2420,Dietary Supplement/Medications/Remedy,Tierra Santa,Lead,3.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/15/2017 12:00:00 AM,No
3141,Food-Spice,Remie Joloff Rice Seasoning Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/21/2018 12:00:00 AM,No
1103,Cosmetics,Omic Brightening Cream,Lead,2.4,ppm,UNKNOWN OR NOT STATED,LEBANON,04/01/2014 12:00:00 AM,No
2227,Tableware/Pottery,Aluminum Pitcher-- Interior,Lead,-1,MG/CM^2,UNKNOWN OR NOT STATED,COLOMBIA,02/17/2017 12:00:00 AM,No
1340,Dietary Supplement/Medications/Remedy,Kaishore Guggulu (Ayurvedic),Mercury,0.9,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
685,Food-Spice,Garam Masala,Lead,8.8,ppm,MOHO?,UNKNOWN OR NOT STATED,12/18/2012 12:00:00 AM,No
1262,Food-Spice,Turmeric,Lead,790,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/26/2015 12:00:00 AM,No
1215,Dietary Supplement/Medications/Remedy,Optiprim (Co-trimoxazole),Lead,-1,ppm,Biomedicare,INDIA,09/18/2014 12:00:00 AM,No
4531,Food-Spice,Dry Seasoning,Lead,2.1,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/07/2019 12:00:00 AM,No
4658,Cosmetics,Surma,Lead,930000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,09/13/2019 12:00:00 AM,No
2638,Food-Spice,Svanuri Marili/Svanian Salt,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,09/13/2017 12:00:00 AM,No
730,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/05/2013 12:00:00 AM,No
2877,Food Other,Barley Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,ECUADOR,02/21/2018 12:00:00 AM,No
303,Food Other,Dried fruits,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/06/2011 12:00:00 AM,No
3444,Tableware/Pottery,Moroccan Tajine--Exterior,Lead,-1,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/15/2019 12:00:00 AM,No
1524,Food Other,Tea,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,08/28/2015 12:00:00 AM,No
1917,Food-Spice,Ground turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,JORDAN,09/02/2016 12:00:00 AM,No
2325,Food-Spice,Ginger,Lead,9.6,ppm,UNKNOWN OR NOT STATED,GHANA,04/03/2017 12:00:00 AM,No
63,Food-Spice,Georgian spice,Lead,0.7,ppm,UNKNOWN OR NOT STATED,GEORGIA,03/25/2011 12:00:00 AM,No
4260,Dietary Supplement/Medications/Remedy,Himalaya Shatavari,Mercury,-1,ppm,The Himalaya Drug Company,INDIA,06/27/2019 12:00:00 AM,No
3676,Food-Spice,Zaatar,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/20/2019 12:00:00 AM,No
3088,Dietary Supplement/Medications/Remedy,Taurine,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/27/2018 12:00:00 AM,No
5048,Dietary Supplement/Medications/Remedy,Chi Kuan Yen Wan Capsule Cough-Ease Support,Mercury,-1,ppm,"Chen Li Ji Pharmaceutical Factory Co, Ltd. China",CHINA,12/13/2019 12:00:00 AM,No
1006,Food-Spice,Curry powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,12/12/2013 12:00:00 AM,No
3910,Food-Spice,Coriander,Lead,0.27,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/27/2019 12:00:00 AM,No
3547,Toys/Children's Products,Toy Blocks,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/29/2019 12:00:00 AM,No
878,Food Other,Donitas,Lead,-1,ppm,"Fritos Totis, S.A. DE C.V.",MEXICO,07/26/2013 12:00:00 AM,No
1039,Food-Spice,Black pepper powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,SAUDI ARABIA,01/17/2014 12:00:00 AM,No
2928,Cosmetics,Eye liner pencil,Lead,36,ppm,UNKNOWN OR NOT STATED,OTHER AFRICAN,04/19/2018 12:00:00 AM,No
2604,Food-Spice,Dzira,Lead,5.3,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/11/2017 12:00:00 AM,No
4000,Food-Spice,Ground Cinnamon,Lead,0.758,ppm,UNKNOWN OR NOT STATED,INDONESIA,04/05/2019 12:00:00 AM,No
5007,Other,Key,Lead,0.5,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/11/2019 12:00:00 AM,No
807,Dietary Supplement/Medications/Remedy,Biota seed,Lead,-1,ppm,Jiangyin Tianjiang Herb Work Co,CHINA,06/12/2013 12:00:00 AM,No
4559,Cosmetics,Kajol,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,08/16/2019 12:00:00 AM,No
700,Food-Spice,Garam Masala,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/25/2013 12:00:00 AM,No
2631,Toys/Children's Products,blue colored pencil,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/01/2017 12:00:00 AM,No
1786,Dietary Supplement/Medications/Remedy,Orange Baby powder,Lead,750000,ppm,UNKNOWN OR NOT STATED,CHINA,06/08/2016 12:00:00 AM,No
4969,Food-Spice,Turmeric powder,Lead,-1,ppm,"Square Food & Beverage, Ltd",BANGLADESH,11/25/2019 12:00:00 AM,No
4149,Food-Candy,Rocka Lotta Bola,Lead,0.26,ppm,UNKNOWN OR NOT STATED,MEXICO,05/20/2019 12:00:00 AM,No
4237,Food-Spice,Baraqa Turmeric,Lead,0.74,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/27/2019 12:00:00 AM,No
4232,Food-Spice,Roasted Garam Masala,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,06/25/2019 12:00:00 AM,No
3199,Dietary Supplement/Medications/Remedy,Basis Elysium,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/10/2018 12:00:00 AM,No
3926,Food-Spice,Chili Powder,Lead,43.8,ppm,UNKNOWN OR NOT STATED,BANGLADESH,03/29/2019 12:00:00 AM,No
2340,Toys/Children's Products,Maraca (Exterior),Lead,46000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/05/2017 12:00:00 AM,No
4238,Food-Spice,Vibrant Food Color,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,06/27/2019 12:00:00 AM,No
2762,Dietary Supplement/Medications/Remedy,Denoral,Lead,-1,ppm,UNKNOWN OR NOT STATED,ALGERIA,12/04/2017 12:00:00 AM,No
3523,Tableware/Pottery,Ceramic Bowl--ASTM C738,Lead,2.6,MG/L,UNKNOWN OR NOT STATED,MOROCCO,01/28/2019 12:00:00 AM,No
1577,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,2.3,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
1444,Food Other,Morinaga,Lead,-1,ppm,Morinaga,JAPAN,03/10/2015 12:00:00 AM,No
4932,Food-Spice,Bahar Soujouk,Lead,0.28,ppm,UNKNOWN OR NOT STATED,LEBANON,11/22/2019 12:00:00 AM,No
2804,Dietary Supplement/Medications/Remedy,Indukan Kashaya,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/13/2018 12:00:00 AM,No
43,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,03/10/2011 12:00:00 AM,No
2253,Food-Spice,Curry Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,02/23/2017 12:00:00 AM,No
2487,Dietary Supplement/Medications/Remedy,Amruth Vajikarna Powder,Lead,1.1,ppm,UNKNOWN OR NOT STATED,INDIA,06/26/2017 12:00:00 AM,No
4173,Food-Spice,Cumin Powder,Lead,0.6,ppm,UNKNOWN OR NOT STATED,BANGLADESH,05/29/2019 12:00:00 AM,No
298,Food Other,Dried fish,Lead,0.66,ppm,UNKNOWN OR NOT STATED,BANGLADESH,09/22/2011 12:00:00 AM,No
1735,Other,Hajmola,Mercury,-1,ppm,UNKNOWN OR NOT STATED,INDIA,04/21/2016 12:00:00 AM,No
4033,Toys/Children's Products,Maracas,Lead,-1,MG/CM^2,UNKNOWN OR NOT STATED,SAINT LUCIA,04/17/2019 12:00:00 AM,No
813,Food-Spice,Sweet potatoes,Lead,-1,ppm,GERBER,UNITED STATES,06/12/2013 12:00:00 AM,No
1247,Food-Spice,Saneli,Lead,17000,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/06/2015 12:00:00 AM,No
3874,Food-Spice,Dry Fish,Lead,0.19,ppm,UNKNOWN OR NOT STATED,ALGERIA,03/20/2019 12:00:00 AM,No
3944,Tableware/Pottery,Glazed ceramic bowl with carvings on unglazed exterior--Exterior,Lead,3700,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,No
661,Cosmetics,Kumkum powder,Lead,3.2,ppm,Y.V.S.&Co. Madras,INDIA,12/03/2012 12:00:00 AM,No
4896,Tableware/Pottery,Brass bowl (Kansa?),Lead,23.5,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/15/2019 12:00:00 AM,No
4042,Dietary Supplement/Medications/Remedy,Shukramatrika Bati,Arsenic,6,ppm,Shree Baidyanath Ayurved Bhawan Pvt. Ltd.,INDIA,04/18/2019 12:00:00 AM,No
4185,Tableware/Pottery,Clay cup,Lead,1200,ppm,UNKNOWN OR NOT STATED,MEXICO,06/03/2019 12:00:00 AM,No
4126,Food-Spice,Black onion powder.,Lead,0.62,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/09/2019 12:00:00 AM,No
1991,Dietary Supplement/Medications/Remedy,Magnesium 500mg,Mercury,-1,ppm,Nutraceutical Corp,UNITED STATES,11/03/2016 12:00:00 AM,No
4186,Food-Spice,Turmeric powder,Lead,0.56,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/05/2019 12:00:00 AM,No
977,Dietary Supplement/Medications/Remedy,Qualiherb Chinese Herbal Formula,Arsenic,-1,ppm,"Sheng Chang Pharmaceutical Co., Ltd.",TAIWAN - PROVINCE OF CHINA,11/15/2013 12:00:00 AM,No
2302,Food Other,Kolson Slanty Salted Chips,Lead,-1,ppm,LOTTE Kolson (Pvt.) Limited,PAKISTAN,03/23/2017 12:00:00 AM,No
2984,Toys/Children's Products,Toy car,Lead,-1,ppm,Maisto,CHINA,05/22/2018 12:00:00 AM,No
2530,Food-Spice,Mexican Oregano,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/12/2017 12:00:00 AM,No
2621,Food-Spice,svanurt marilt,Lead,2200,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/28/2017 12:00:00 AM,No
4155,Food-Candy,Orange Cylinder Candy,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,05/20/2019 12:00:00 AM,No
4597,Food-Spice,Jerk seasoning,Lead,-1,ppm,UNKNOWN OR NOT STATED,JAMAICA,09/03/2019 12:00:00 AM,No
2910,Food-Spice,"Red, sweet spice",Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/30/2018 12:00:00 AM,No
2583,Dietary Supplement/Medications/Remedy,ImmPower,Mercury,-1,ppm,UNKNOWN OR NOT STATED,JAPAN,07/25/2017 12:00:00 AM,No
185,Food Other,Chinese Mushrooms,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,05/20/2011 12:00:00 AM,No
2934,Food-Candy,Krem Banana,Lead,-1,ppm,UNKNOWN OR NOT STATED,MACEDONIA - THE FORMER YUGOSLAV REPUBLIC OF,04/26/2018 12:00:00 AM,No
4123,Food-Candy,Rebanaditas,Lead,-1,ppm,"Candy Pop, S.A. De C.V",MEXICO,05/08/2019 12:00:00 AM,No
2674,Toys/Children's Products,Toy Block,Lead,7.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/26/2017 12:00:00 AM,No
4917,Food-Spice,Chilli powder,Lead,0.35,ppm,UNKNOWN OR NOT STATED,BANGLADESH,11/19/2019 12:00:00 AM,No
4645,Food-Spice,Cumin Seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/12/2019 12:00:00 AM,No
2338,Tableware/Pottery,Ceramic mug (Total Digest of Representative Parts),Lead,23000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/05/2017 12:00:00 AM,No
4202,Dietary Supplement/Medications/Remedy,Lactogen,Lead,0.22,ppm,Nestle India LTD,INDIA,06/11/2019 12:00:00 AM,No
4647,Food-Spice,Fennel Seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/12/2019 12:00:00 AM,No
789,Food-Candy,Peppermint candy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/21/2013 12:00:00 AM,No
3402,Food Other,Premium Dark Soy Sauce,Lead,-1,MG/L,Lee Kum Kee,CHINA,01/11/2019 12:00:00 AM,No
2834,Dietary Supplement/Medications/Remedy,Kaishora Guggulu,Mercury,2.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/13/2018 12:00:00 AM,No
1525,Toys/Children's Products,Plastic Toy,Lead,-1,ppm,Hasbro,CHINA,09/03/2015 12:00:00 AM,No
4897,Religious powder,Vibhuti,Lead,5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/15/2019 12:00:00 AM,No
4853,Food-Spice,Laxmi Brand Turmeric Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,10/31/2019 12:00:00 AM,No
1160,Dietary Supplement/Medications/Remedy,Chavitos,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,08/01/2014 12:00:00 AM,No
2931,Food-Spice,Chicken Flavored Noodle Soup,Lead,-1,ppm,UNKNOWN OR NOT STATED,CROATIA (local name: Hrvatska),04/26/2018 12:00:00 AM,No
3384,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/09/2019 12:00:00 AM,No
2212,Food-Candy,Manita de la suerte,Lead,-1,ppm,Vero,MEXICO,02/10/2017 12:00:00 AM,No
4846,Food-Spice,Radhuni Turmeric Powder,Lead,-1,ppm,Square Food & Beverage Ltd.,BANGLADESH,10/31/2019 12:00:00 AM,No
2632,Toys/Children's Products,Silly Scents,Lead,-1,ppm,Crayola,UNKNOWN OR NOT STATED,09/01/2017 12:00:00 AM,No
2805,Dietary Supplement/Medications/Remedy,Swarnamahayoga,Arsenic,1400,ppm,Om Pharmaceuticals Ltd.,INDIA,02/13/2018 12:00:00 AM,No
4997,Food-Spice,Black pepper powder,Lead,0.33,ppm,UNKNOWN OR NOT STATED,SYRIAN ARAB REPUBLIC,12/06/2019 12:00:00 AM,No
3665,Food-Spice,Chili pepper,Lead,0.33,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/19/2019 12:00:00 AM,No
2022,Food-Spice,Cumin powder,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/03/2016 12:00:00 AM,No
1185,Food-Spice,Saffron,Lead,1.2,ppm,Ltd 'Tiemti',GEORGIA,08/14/2014 12:00:00 AM,No
3717,Food Other,Home made tortilla,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,02/25/2019 12:00:00 AM,No
333,Food-Spice,Spice,Lead,2.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/05/2011 12:00:00 AM,No
2749,Food-Spice,Dhana Jiru,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,11/06/2017 12:00:00 AM,No
4433,Food-Spice,Powdered Pepper,Lead,0.24,ppm,Ghana,GHANA,07/16/2019 12:00:00 AM,No
4680,Food-Spice,Celantro,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,09/20/2019 12:00:00 AM,No
1365,Dietary Supplement/Medications/Remedy,Sariwadi Bati (Ayurvedic),Mercury,120,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
9,Cosmetics,Surma (Hashmi),Lead,410000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,01/19/2011 12:00:00 AM,No
3379,Tableware/Pottery,Clay Cup,Lead,2100,ppm,UNKNOWN OR NOT STATED,MEXICO,01/07/2019 12:00:00 AM,No
1324,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Arsenic,49,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
302,Toys/Children's Products,Crayon,Lead,-1,ppm,Creative Edge,CHINA,10/05/2011 12:00:00 AM,No
1756,Food-Spice,Suneli,Lead,0.98,ppm,UNKNOWN OR NOT STATED,GEORGIA,05/04/2016 12:00:00 AM,No
3018,Tableware/Pottery,Ceramic Plate,Lead,38000,ppm,UNKNOWN OR NOT STATED,JAPAN,06/14/2018 12:00:00 AM,No
862,Toys/Children's Products,Crayon,Lead,1,ppm,Cra-Z-Art,CHINA,07/19/2013 12:00:00 AM,No
4565,Food-Spice,Coriander,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/19/2019 12:00:00 AM,No
4715,Dietary Supplement/Medications/Remedy,Pakistani herbal remedy,Lead,40,ppm,UNKNOWN OR NOT STATED,PAKISTAN,10/02/2019 12:00:00 AM,No
2238,Tableware/Pottery,Clay pot--Exterior Glazed,Lead,63,ppm,UNKNOWN OR NOT STATED,MEXICO,02/17/2017 12:00:00 AM,No
574,Toys/Children's Products,Coloring chalk,Lead,0.56,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/04/2012 12:00:00 AM,No
1031,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Wan,Arsenic,3,ppm,Lanzhou Traditional Herbs,CHINA,01/15/2014 12:00:00 AM,No
4476,Food-Spice,Mix spices,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,07/30/2019 12:00:00 AM,No
735,Tableware/Pottery,Plastic bowl,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/15/2013 12:00:00 AM,No
477,Religious powder,Sindoor (yellow powder),Cadmium,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/31/2012 12:00:00 AM,No
1274,Food-Spice,Cinnamon bark,Lead,4.9,ppm,UNKNOWN OR NOT STATED,PAKISTAN,02/19/2015 12:00:00 AM,No
4020,Food Other,Dried silverberries,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/12/2019 12:00:00 AM,No
2249,Food-Candy,Duvalin,Lead,-1,ppm,Ricolino,MEXICO,02/23/2017 12:00:00 AM,No
1958,Toys/Children's Products,Dinoco toy car,Lead,-1,ppm,Mattel,CHINA,10/13/2016 12:00:00 AM,No
